allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,Hardness
0.008366013071895426,0.031746522651730086,0.18208955223880596,0.7999999999999999,0.15653421027479097,0.743274381616982,0.7690967179785071,0.7226666666666666,0.5644122914506551,0.596519328321166,0.26959708295350954,6.0
0.013986928104575164,0.03964273930373829,0.6388059701492537,0.9333333333333332,0.6142626045400241,0.6146202792767324,0.6703456288120826,0.8476444444444444,0.7426477519087566,0.5660698071405222,0.5445560619872378,2.8
0.007058823529411765,0.01296543669775851,0.16119402985074627,0.7999999999999999,0.12125981262007172,0.775588833915679,0.8146964856230032,0.736,0.55946130643793,0.6010774948849259,0.0740601640838651,6.5
0.0030065359477124184,0.013937305803942491,0.34328358208955223,0.6666666666666666,0.29567502986857835,0.6786782729156404,0.7348242811501596,0.8244444444444444,0.6869491705156,0.5665141224470032,0.220669097538742,2.5
0.008627450980392156,0.0422633958717657,0.3283582089552239,0.7777777777777778,0.3023507765830347,0.7678481278900016,0.7900087133313971,0.7629629629629631,0.5528599930876299,0.5787277489235141,0.23142388331814037,5.5
0.007058823529411765,0.005520190026212871,0.16119402985074627,0.7999999999999999,0.12935733572281963,0.7271702848192388,0.6505954109787976,0.7733333333333334,0.5941182015270053,0.596641605830579,0.07781039197812215,2.5
0.00823529411764706,0.04132271817170448,0.1880597014925373,0.7999999999999999,0.15761778972520912,0.7465447883713623,0.823700261399942,0.7502222222222223,0.5446083513997549,0.596641605830579,0.16999179580674567,6.0
0.004575163398692811,0.00763081058049722,0.09950248756218907,0.6527777777777778,0.07864438495519717,0.8406309668033382,0.8045309323264594,0.6355555555555555,0.3842170660916832,0.7944628062486633,0.01243482224247949,4.0
0.005620915032679739,0.007067908251117211,0.2139303482587065,0.8888888888888888,0.18287048984468346,0.753549117211002,0.8209894471875302,0.7874074074074074,0.5776149181512551,0.5917626121381614,0.16431722880583408,3.3
0.020326797385620914,0.05163423254784944,0.4626865671641791,0.9333333333333332,0.44634830346475535,0.761797503707576,0.66047051989544,0.8476444444444444,0.5854539777547365,0.5657501906802747,0.40479033728350045,3.0
0.0037908496732026145,0.021598715341999093,0.32587064676616906,0.7222222222222222,0.29947132616487465,0.5961539596781017,0.6215509729886727,0.842962962962963,0.7508993935966316,0.5694984200777249,0.45004557885141294,4.5
0.007320261437908497,0.019309773990070795,0.22686567164179103,0.7333333333333334,0.1812533930704899,0.7291813291651936,0.821376706360732,0.7742222222222224,0.5743142614761052,0.5871983922323515,0.19283500455788516,6.0
0.014901960784313726,0.03795711584709741,0.4253731343283582,0.9166666666666666,0.4071824148745521,0.761546943061733,0.8274034272436829,0.7666666666666667,0.5856086960363842,0.5675189772273271,0.28718322698268,2.5
0.0063398692810457515,0.020767309414760984,0.3328358208955224,0.75,0.28264888010991646,0.7550181000550316,0.6694742956723788,0.7677777777777778,0.5979861585681968,0.5797648881947723,0.4096371923427529,2.3
0.006535947712418301,0.012669989907623172,0.14925373134328357,0.7999999999999999,0.11993439665471926,0.7431838649438763,0.7859424920127797,0.7457777777777779,0.5520348289188425,0.6034625116526835,0.09670009115770281,5.5
0.008300653594771243,0.04808007763676112,0.46417910447761196,0.7999999999999999,0.4152460573476704,0.6359124244628525,0.6665698518733663,0.7680000000000001,0.5523442654821378,0.5224185522827153,0.4647948951686417,4.8
0.007450980392156863,0.012248209681280188,0.16865671641791047,0.7916666666666666,0.13799100912783757,0.7284198084588487,0.7754864943363345,0.7990277777777778,0.5848351046281458,0.5966161817939682,0.1477894257064722,6.3
0.006535947712418301,0.01175332114671822,0.1373134328358209,0.7999999999999999,0.11015255675029871,0.7739083722019361,0.8146964856230032,0.736,0.5248044113488548,0.5965193283211662,0.06308751139471284,6.5
0.015228758169934641,0.04265782666649501,0.17313432835820894,0.7400000000000001,0.14387982676224617,0.7240294016482646,0.7782747603833866,0.7075555555555556,0.508466160806862,0.6730987057954698,0.11456700091157701,5.0
0.005620915032679739,0.012374543117487835,0.1671641791044776,0.7999999999999999,0.13841301075268822,0.7739083722019361,0.8205053732210282,0.7484444444444445,0.5105703294372702,0.5872504509739828,0.13410756608933455,6.0
0.00823529411764706,0.032894100183939956,0.47761194029850745,0.9333333333333332,0.43152031063321405,0.7465447883713623,0.6831251815277374,0.8577777777777778,0.7327457818833066,0.5660698071405222,0.4647948951686417,2.0
0.006274509803921568,0.019314445159321146,0.191044776119403,0.6666666666666666,0.14637406660692956,0.6607913912084696,0.7769387162358408,0.7844444444444444,0.5848351046281458,0.5988404823302945,0.1744475843208751,5.0
0.007058823529411765,0.012374543117487835,0.16119402985074627,0.7999999999999999,0.12935733572281963,0.7331286432141028,0.8498402555910544,0.735111111111111,0.47900779998114806,0.6041041659099989,0.06825524156791249,6.0
0.01437908496732026,0.036785836873640475,0.25870646766169153,0.7407407407407409,0.22411517323775396,0.7516003121877785,0.8355116661825926,0.7628641975308644,0.5528599930876299,0.577982515257785,0.15220510483135824,6.0
0.006535947712418301,0.00874130643057891,0.14925373134328357,0.7999999999999999,0.12181620908004782,0.7867075609626515,0.8216671507406332,0.7102222222222223,0.5248044113488548,0.7242763229579052,0.07671923427529626,2.8
0.011372549019607842,0.038212751959753564,0.21641791044776118,0.7083333333333334,0.17887705346475513,0.7331286432141028,0.8274034272436829,0.7672222222222221,0.5730765152229239,0.5859786438092472,0.2534384685505925,6.0
0.006535947712418301,0.011371068979674905,0.14925373134328357,0.7777777777777778,0.11963771405814419,0.7482886554841407,0.8151805595895051,0.7629629629629631,0.5693632764633801,0.5952533727204123,0.0707028258887876,6.0
0.01568627450980392,0.026819157883551277,0.09950248756218907,0.5287356321839081,0.0813912541936917,0.7700953630018279,0.762065960920208,0.6960919540229885,0.4656486766278468,0.7466087716683554,0.07087693710118505,5.5
0.006013071895424837,0.030064043370929477,0.3283582089552239,0.7222222222222222,0.32422460175229,0.6347252130257428,0.7009391034950141,0.8503703703703702,0.7508993935966316,0.5433802669120289,0.372672743846855,4.3
0.014784313725490196,0.036307274106708136,0.1701492537313433,0.7666666666666666,0.14927200201463564,0.7211157688571485,0.7507987220447284,0.7075555555555556,0.5572333631822036,0.6499829295754186,0.07781039197812215,2.8
0.01019607843137255,0.032894100183939956,0.39104477611940297,0.7999999999999999,0.3655377538829153,0.7431838649438763,0.8161487075225095,0.7733333333333334,0.5656500377038364,0.5781425925253332,0.21619143117593437,3.8
0.0030065359477124184,0.012559069852707732,0.30597014925373134,0.75,0.2598478016726405,0.6257981701201839,0.6455126343305257,0.8294444444444444,0.6977794502309359,0.5844259615733847,0.12845943482224248,2.5
0.0024836601307189543,0.00241513756087684,0.18905472636815918,0.7777777777777778,0.15546556416965357,0.8955203648302931,0.8674605479717301,0.7792592592592592,0.6064956640588179,0.5837318450183012,0.1781950774840474,4.0
0.01065359477124183,0.0309752634710311,0.45771144278606973,0.6666666666666666,0.40957425328554375,0.6033460996824701,0.5750798722044729,0.8503703703703702,0.7508993935966316,0.5423612876669209,0.6177301731996354,5.5
0.004183006535947713,0.016560570078638613,0.1791044776119403,0.7999999999999999,0.14357000000000006,0.6898551142904181,0.8161487075225095,0.7866666666666667,0.5322308888679422,0.6040872165522585,0.16915679124886052,5.0
0.007450980392156863,0.02137789530108573,0.35074626865671643,0.75,0.29393093189964165,0.7040386834153121,0.7795527156549521,0.7697777777777778,0.5743142614761052,0.5747212435985908,0.23125159525979946,6.5
0.013986928104575164,0.042149356520739666,0.6902985074626866,0.7999999999999999,0.6759692801672642,0.6107710905488131,0.6877722916061575,0.8476444444444444,0.7327457818833066,0.5386051889248052,0.5038313582497721,2.5
0.00980392156862745,0.01845970826556098,0.14925373134328357,0.7999999999999999,0.12074879795698928,0.7331286432141028,0.7920418239907058,0.7853333333333333,0.5600801795645206,0.5911330645649463,0.09070373746581585,5.5
0.0058823529411764705,0.020174537414898285,0.16689280868385345,0.7272727272727272,0.13362266536331058,0.7693839696403022,0.7963456816201515,0.690909090909091,0.45571566594400975,0.70950231622879,0.10241750227894257,6.0
0.008758169934640523,0.035733511775315994,0.7313432835820896,0.7222222222222222,0.7146326164874554,0.6239091265075454,0.6021880143285894,0.8637037037037034,0.7632768561284443,0.5168585576096562,0.6186572470373746,5.5
0.00411764705882353,0.01519839865787169,0.1865671641791045,0.7999999999999999,0.15653421027479097,0.7404001492869188,0.7902991577112983,0.7811111111111111,0.5941182015270053,0.5792612501362002,0.13773199635369188,6.0
0.004183006535947713,0.01175332114671822,0.20298507462686566,0.7999999999999999,0.17663256869773003,0.7324517359195739,0.7850711588730759,0.848,0.535944127627486,0.6047458201673144,0.09734184138559707,5.5
0.0028104575163398694,0.012248209681280188,0.16044776119402984,0.625,0.13269250298685786,0.799186792961476,0.7921870461806564,0.6866666666666666,0.4393999198793477,0.7438709911742273,0.18408295350957155,5.3
0.01019607843137255,0.021080893527844417,0.25870646766169153,0.7407407407407409,0.22411517323775396,0.7976056663728883,0.8284119146738952,0.76641975308642,0.5638621820047965,0.5849250259957411,0.25876025524156787,6.5
0.007973856209150327,0.021912809489541284,0.18208955223880596,0.7999999999999999,0.14819903225806455,0.7348091049278457,0.7920418239907059,0.7853333333333333,0.5631745451974738,0.6006937129989467,0.12980492251595258,6.0
0.0030065359477124184,0.012285909080447233,0.16417910447761194,0.7222222222222222,0.13391386897650343,0.7755748410000298,0.8027882660470519,0.7548148148148149,0.5363567097118798,0.5844259615733847,0.12643299908842298,6.0
0.012026143790849673,0.05163423254784944,0.41044776119402987,0.75,0.39311092443249707,0.7677584857741241,0.8161487075225095,0.7940740740740742,0.6064956640588179,0.5781425925253332,0.29239288969917954,3.8
0.022156862745098038,0.048631150820908194,0.14925373134328357,0.5432098765432097,0.13250841386787035,0.7878248369734229,0.7662890889727951,0.6782716049382717,0.4648424817502958,0.7362753920884164,0.13695442114858702,2.8
0.00784313725490196,0.020767309414760984,0.1791044776119403,0.8888888888888888,0.14637406660692956,0.7324517359195739,0.7658050150062928,0.7762962962962964,0.5941182015270053,0.6002509110279786,0.13432543299908842,6.0
0.0037908496732026145,0.010415264403958761,0.17313432835820894,0.7999999999999999,0.14357000000000006,0.7230734214843292,0.8146964856230032,0.736,0.5248044113488548,0.6043608276129252,0.13256061987237922,4.3
0.008594771241830066,0.04158853320377235,0.34079601990049746,0.7777777777777778,0.2866528474711272,0.7459645196505374,0.8151805595895051,0.7629629629629631,0.566268910830427,0.5726179090142334,0.41627164995442106,6.0
0.00522875816993464,0.008843045865236671,0.14925373134328357,0.8333333333333334,0.12139806239620672,0.8008290474563174,0.8186900958466454,0.7433333333333334,0.5453819428079931,0.5970925798133149,0.07848860528714675,5.3
0.01281045751633987,0.04808007763676112,0.3656716417910448,0.9166666666666666,0.3195358273596178,0.6607913912084696,0.6142898634911415,0.8111111111111111,0.6931379017815062,0.5686691122168548,0.18938468550592524,1.8
0.006535947712418301,0.006599342081827414,0.14925373134328357,0.7999999999999999,0.12125981262007172,0.7106116369022047,0.7795527156549521,0.8088888888888891,0.7426477519087566,0.5926052373515418,0.07895533272561531,4.0
0.006535947712418301,0.012285909080447233,0.14925373134328357,0.7999999999999999,0.12125981262007172,0.6971751582893922,0.7769387162358408,0.7755555555555556,0.5730765152229238,0.5965193283211662,0.07529808568824065,5.5
0.006666666666666667,0.01519839865787169,0.1880597014925373,0.7999999999999999,0.15761778972520912,0.7648317800103765,0.7795527156549521,0.8475555555555556,0.5854539777547365,0.6002439496846209,0.12845943482224248,6.8
0.007973856209150327,0.020767309414760984,0.36815920398009955,0.7777777777777778,0.3323873357228197,0.738102250170156,0.6331687481847227,0.782962962962963,0.5982440223709429,0.5747365787317845,0.15357064721969005,6.0
0.00823529411764706,0.032429682709576906,0.27860696517412936,0.7777777777777778,0.24541015531660704,0.7300119836204176,0.802110562493949,0.782962962962963,0.6023698432148803,0.5747365787317845,0.26959708295350954,5.8
0.007058823529411765,0.012079096327352499,0.16119402985074627,0.7999999999999999,0.12541270144265237,0.7230734214843292,0.7836189369735695,0.7811111111111111,0.5656500377038364,0.6041041659099989,0.08422971741112124,6.0
0.006928104575163399,0.027404997379981744,0.16119402985074627,0.7666666666666666,0.12935733572281963,0.7739083722019361,0.7965437118791752,0.7742222222222224,0.5347063813743048,0.5987984116030461,0.06561349134001823,6.0
0.002156862745098039,0.02947547526789379,0.20469083155650322,0.7619047619047619,0.17641119218296641,0.706718764040743,0.7688477656528774,0.7755555555555556,0.5596381273312416,0.59128353335305,0.12845943482224248,5.8
0.00196078431372549,0.002710073539061864,0.08955223880597014,0.5333333333333333,0.06967471923536442,0.8143771960951893,0.7604995643334301,0.6355555555555555,0.41093175605617865,0.7866400319616462,0.01220510483135825,2.5
0.013464052287581699,0.02234351959511611,0.15849324804548687,0.7857142857142857,0.12140569807134327,0.7261208161455508,0.8023180227653071,0.7682539682539684,0.5393037246004065,0.6191497049139878,0.09052962625341841,5.8
0.00392156862745098,0.019540415304281498,0.1791044776119403,0.6666666666666666,0.14357000000000006,0.723948088032056,0.7609642753412722,0.8066666666666666,0.6436280516542557,0.5968982675335052,0.1477894257064722,5.5
0.007973856209150327,0.022525472833295614,0.17313432835820894,0.7999999999999999,0.14387982676224617,0.7230734214843292,0.7804240487946559,0.7746666666666667,0.554510321425205,0.6010774948849259,0.07346399270738377,6.8
0.01477124183006536,0.04265782666649501,0.17313432835820894,0.6333333333333333,0.1466916892174433,0.8002224873588218,0.8117920418239908,0.6853333333333332,0.43506780799321326,0.7138827346578046,0.17950683682771193,3.8
0.013071895424836602,0.02681863696421077,0.14925373134328357,0.6666666666666666,0.12241606402404427,0.6904224832921307,0.7246587278536161,0.8294444444444444,0.6931379017815062,0.6027161345779004,0.052769371011850495,5.8
0.006013071895424837,0.030519385186394507,0.7164179104477612,0.5833333333333334,0.7050119474313025,0.5938254510583564,0.6092070868428696,0.8488888888888888,0.7952519676689602,0.5686691122168548,0.8277119416590701,2.3
0.009411764705882352,0.042149356520739666,0.30597014925373134,0.7999999999999999,0.28264888010991646,0.717505334252493,0.8239907057798432,0.7680000000000001,0.5446083513997549,0.5996791728713423,0.8017319963536919,6.8
0.006274509803921568,0.01175332114671822,0.13741636644364388,0.6666666666666666,0.12263397949024298,0.7117435024374927,0.7348242811501596,0.7555555555555555,0.5262555621284465,0.5991188838806182,0.07159525979945305,7.5
0.005098039215686275,0.009441198106646039,0.16204690831556504,0.7619047619047619,0.12140569807134327,0.7300975527983474,0.7887639517032489,0.7726984126984129,0.565826858597148,0.5979716115553111,0.07749042844120328,5.5
0.006013071895424837,0.01175332114671822,0.18208955223880596,0.7333333333333334,0.15630063142174438,0.7431838649438763,0.823700261399942,0.736,0.5248044113488548,0.5902250632574244,0.16508933454876937,6.3
0.011764705882352941,0.03129299005910884,0.13432835820895522,0.7777777777777778,0.11223058952608526,0.7898246578349504,0.7841998257333721,0.6864197530864198,0.45727847686974366,0.7340329651556179,0.04574384685505925,3.8
0.00718954248366013,0.005826253463504255,0.0669380370872908,0.6127946127946128,0.05054997981254895,0.8606313618116863,0.8060564987663447,0.6141863075196409,0.3468190006388765,0.8562696909408131,0.040025524156791246,2.8
0.015490196078431372,0.24923891215817015,0.30597014925373134,0.6954022988505747,0.28264888010991646,0.6038489642891611,0.6297635382134664,0.8600766283524907,0.7204536811620582,0.585096838861287,0.23125159525979946,4.0
0.003594771241830065,0.0148936219691005,0.16417910447761194,0.6666666666666666,0.13208627837514939,0.6973817724345246,0.6898054022654662,0.7222222222222222,0.8602336459609764,0.5775069916100679,0.13731358249772105,4.0
0.00392156862745098,0.009476060827882007,0.1791044776119403,0.7333333333333334,0.14948224611708485,0.7057099622781603,0.7470229451060122,0.7982222222222223,0.6362015741351682,0.5953026065690867,0.10170647219690064,5.5
0.013202614379084968,0.035473269802699936,0.30149253731343284,0.9333333333333332,0.2821770131421745,0.7687308840920882,0.6831251815277374,0.848,0.7327457818833066,0.5569135219554716,0.35418322698268,3.8
0.006013071895424837,0.0012079096327352497,0.1373134328358209,0.7999999999999999,0.11015255675029871,0.775588833915679,0.8146964856230032,0.736,0.5248044113488548,0.6043608276129252,0.040025524156791246,6.0
0.00261437908496732,0.0036295848090845432,0.09950248756218907,0.6666666666666666,0.07775464954201516,0.8330463692428716,0.8045309323264594,0.6562962962962964,0.38163842806422216,0.803637655016001,0.05741567912488605,5.0
0.05163398692810457,0.16407248744389433,0.35074626865671643,0.8833333333333333,0.29976762246117095,0.6082887691765803,0.6619227417949463,0.8476444444444444,0.7516214122443208,0.5657501906802747,0.46286782133090243,2.8
0.006013071895424837,0.012285909080447233,0.1373134328358209,0.7999999999999999,0.11115992741935488,0.7431838649438763,0.8146964856230032,0.7546666666666667,0.535944127627486,0.5945713628494292,0.09070373746581585,6.0
0.01477124183006536,0.036357814945110103,0.16865671641791047,0.7916666666666666,0.14676897072879336,0.7198553651790229,0.7377287249491722,0.7644444444444444,0.47529456122160424,0.5872504509739828,0.13464448495897902,5.8
0.007712418300653594,0.022525472833295614,0.17313432835820894,0.6666666666666666,0.14676897072879336,0.7040386834153121,0.7824571594539645,0.7564444444444446,0.5743142614761052,0.594355863872444,0.093024612579763,6.0
0.0024836601307189543,0.007063765776122892,0.18905472636815918,0.7777777777777778,0.14819903225806455,0.7447794946064963,0.8151805595895051,0.8029629629629627,0.5693632764633801,0.5889982526019281,0.09610574293527803,5.8
0.03058823529411765,0.060719445262078314,0.17313432835820894,0.7999999999999999,0.14387982676224617,0.7040386834153121,0.7725820505373221,0.7742222222222224,0.5941182015270053,0.5965399096841365,0.09175934366453964,5.5
0.05163398692810457,0.16407248744389433,0.6119402985074627,0.7999999999999999,0.5602416367980886,0.6082887691765803,0.6619227417949463,0.8475555555555556,0.7516214122443208,0.5678216443298344,0.5071257976298997,2.8
0.003594771241830065,0.01421875930110715,0.16417910447761194,0.7999999999999999,0.13732943130227007,0.7811798782747523,0.8376415916352018,0.7386666666666666,0.4901475162597794,0.594355863872444,0.09411850501367365,3.8
0.00607843137254902,0.011573216783451717,0.11567164179104478,0.8888888888888888,0.09301289426423737,0.7625384723190612,0.6505954109787976,0.6892592592592592,0.38163842806422216,0.5646416219728246,0.024217866909753874,5.0
0.013594771241830065,0.02584276183280003,0.15800308800823465,0.6954022988505747,0.12049122358175757,0.7846086312856713,0.8137450298957405,0.7627197346600332,0.5569858139315675,0.59882848210152,0.05698723792160437,7.0
0.008888888888888889,0.015677848153920208,0.16728855721393038,0.7222222222222222,0.13571346575069698,0.7187914799760284,0.760722238358021,0.7848148148148149,0.6003069327929116,0.6042133278449698,0.07028714676390155,5.5
0.005490196078431373,0.019314445159321146,0.6268656716417911,0.8333333333333334,0.5874599611708484,0.6033460996824701,0.5896020911995352,0.8688888888888889,0.8045350645678195,0.5201939490792866,0.35469917958067454,3.5
0.008562091503267973,0.03814269064093073,0.32587064676616906,0.7777777777777778,0.29947132616487465,0.7644111179836734,0.8272824087520573,0.7659259259259259,0.5363567097118798,0.5789154025270686,0.13594074749316318,6.0
0.00784313725490196,0.019309773990070795,0.18059701492537314,0.7999999999999999,0.14808612903225812,0.7324517359195739,0.8216671507406332,0.7475555555555555,0.5248044113488548,0.5952590225063258,0.14702917046490427,5.5
0.0030065359477124184,0.014201660706873844,0.2208955223880597,0.7333333333333334,0.18861789486260463,0.6645393062093782,0.7795527156549521,0.7697777777777778,0.6064956640588179,0.5835857576968243,0.041468550592525064,6.3
0.00718954248366013,0.0357646114374355,0.5472636815920396,0.4444444444444444,0.4934197530864199,0.557801345637479,0.6215509729886727,0.8918518518518517,0.775654318660257,0.5530373652626948,0.7280464904284412,2.3
0.002352941176470588,0.005520190026212871,0.26865671641791045,0.6666666666666666,0.21546296296296302,0.5402533548561866,0.5198954400232355,0.9133333333333334,0.8602336459609764,0.6041235366045594,0.04171194165907019,4.0
0.0058823529411764705,0.011557797182227086,0.14925373134328357,0.6875,0.13133802867383518,0.7648322719488174,0.8097952367121696,0.7672222222222221,0.5848351046281458,0.5859786438092472,0.08519234275296261,5.8
0.021045751633986927,0.059422124411746095,0.9611940298507463,0.7999999999999999,0.9567034647550781,0.5835872282286083,0.6831251815277374,0.9066666666666667,0.6832359317560561,0.5686691122168548,0.7059161349134001,2.8
0.0030065359477124184,0.022525472833295614,0.26865671641791045,0.7666666666666666,0.23636831541218645,0.7927620769247419,0.8329944815567819,0.7342222222222223,0.5347063813743048,0.5797648881947723,0.13312215132178667,3.8
0.009411764705882352,0.016338319453267754,0.208955223880597,0.7999999999999999,0.1812533930704899,0.7583657411446161,0.7865233807725821,0.7733333333333334,0.5842162315015552,0.5871983922323515,0.15134731084776662,6.0
0.01019607843137255,0.03890877483785303,0.18573797678275292,0.7407407407407409,0.15386046727731323,0.7516003121877785,0.8284119146738952,0.76641975308642,0.5638621820047965,0.5849250259957411,0.14702917046490427,6.0
0.01437908496732026,0.042149356520739666,0.3656716417910448,0.7999999999999999,0.34106236559139796,0.7348091049278457,0.821376706360732,0.7764444444444445,0.5693632764633801,0.5747212435985908,0.3040474020054694,2.5
0.009019607843137255,0.015873261325865036,0.18208955223880596,0.7999999999999999,0.14387982676224617,0.7897796181377047,0.8033691548068544,0.6853333333333332,0.4393999198793477,0.7143427886536156,0.14702917046490427,6.0
0.03470588235294118,0.05117449401765227,0.1417910447761194,0.75,0.12181620908004782,0.781440277689411,0.7521347661922597,0.7333333333333333,0.5033501429603775,0.6015881951758859,0.0648003646308113,5.5
0.006143790849673203,0.02787655883547943,0.23383084577114424,0.6666666666666666,0.19914786937475115,0.7393193423125584,0.7990447607061029,0.7891358024691358,0.5941182015270053,0.5833333333333333,0.10596444849589791,6.0
0.009542483660130718,0.025344657204429126,0.21791044776119403,0.7999999999999999,0.1864093013500598,0.7520269503555403,0.8216671507406332,0.7617777777777778,0.6027824252992742,0.5883255245220886,0.20052689152233363,6.0
0.0032679738562091504,0.005528474976201508,0.14925373134328357,0.7999999999999999,0.12935733572281963,0.7057099622781603,0.7470229451060122,0.8088888888888891,0.5797603449901026,0.596519328321166,0.0779845031905196,2.0
0.006535947712418301,0.012967768394925918,0.14925373134328357,0.7999999999999999,0.11993439665471926,0.7431838649438763,0.8434504792332268,0.7764444444444445,0.5619367989442925,0.5923461543117955,0.07195715587967183,2.8
0.009411764705882352,0.013226673859562384,0.21791044776119403,0.6666666666666666,0.201548733572282,0.6904224832921307,0.7246587278536161,0.7933333333333333,0.5972125671599584,0.5781425925253332,0.07661713764813126,6.0
0.006535947712418301,0.012669989907623172,0.14925373134328357,0.7999999999999999,0.11993439665471926,0.7431838649438763,0.7859424920127797,0.7457777777777779,0.5520348289188425,0.6034625116526835,0.1120464904284412,6.0
0.013594771241830065,0.021912809489541284,0.36786654960491666,0.627450980392157,0.3121883925780331,0.8023188010345137,0.7992345936341426,0.6726797385620915,0.399719231174419,0.7724876315978759,0.5874813126709207,2.8
0.006535947712418301,0.00874130643057891,0.14925373134328357,0.7999999999999999,0.1254129422449224,0.8260623738587848,0.821376706360732,0.7764444444444445,0.5965936940333678,0.576222472427027,0.07325615314494074,2.5
0.00823529411764706,0.02137789530108573,0.1865671641791045,0.7999999999999999,0.15653421027479097,0.7230734214843292,0.7679349404589021,0.7973333333333333,0.5941182015270053,0.6047458201673144,0.07087967183226981,6.0
0.007450980392156863,0.013308304252693675,0.14626865671641792,0.7666666666666666,0.11861723835125451,0.7331286432141028,0.8056927098460644,0.7617777777777778,0.47900779998114806,0.6047458201673144,0.06825524156791249,10.0
0.0032679738562091504,0.006334994953811586,0.14925373134328357,0.7999999999999999,0.11993439665471926,0.7431838649438763,0.7859424920127797,0.7457777777777779,0.5520348289188425,0.6034625116526835,0.08147128532360984,5.5
0.005751633986928104,0.01807563365831747,0.6567164179104478,0.6666666666666666,0.646926612903226,0.78892495708657,0.7754864943363345,0.8333333333333334,0.6064956640588179,0.5440985968353128,0.16359070191431174,2.5
0.002352941176470588,0.02735215283410828,0.26865671641791045,0.6666666666666666,0.2226532258064517,0.7230734214843292,0.6462387452802788,0.7755555555555556,0.5322308888679422,0.5440985968353128,0.2315268915223336,4.3
0.00522875816993464,0.012027265630464126,0.14925373134328357,0.8333333333333334,0.12099927344683396,0.7232626538045536,0.8103398199244845,0.7433333333333334,0.5275893404185126,0.5996137967772007,0.10063992707383773,6.3
0.00718954248366013,0.004950925872200539,0.07462686567164178,0.5,0.057106837747245495,0.8633079624281469,0.753703165843741,0.5940740740740742,0.3269713018820498,0.9261729359112499,0.03907110300820419,2.0
0.01437908496732026,0.06403730183041641,0.45771144278606973,0.7777777777777778,0.40957425328554375,0.7385712314837105,0.8224416690870364,0.7703703703703704,0.5666127292340885,0.5585035331339765,0.6176545123062899,5.5
0.007058823529411765,0.013850743004399046,0.16119402985074627,0.7999999999999999,0.12935733572281963,0.6946603689800672,0.7769387162358408,0.7715555555555556,0.5730765152229238,0.6041041659099989,0.07905560619872379,6.0
0.004836601307189542,0.030064043370929477,0.36815920398009955,0.7222222222222222,0.3169076065312625,0.6128372320001364,0.623487268854681,0.8177777777777778,0.7117040955792251,0.5696961625846965,0.32107474931631724,3.3
0.004901960784313725,0.02417998729791835,0.22686567164179103,0.7999999999999999,0.19078505376344093,0.6607913912084696,0.6665698518733663,0.8333333333333334,0.9283096898859458,0.5835857576968243,0.2030638103919781,4.5
0.009411764705882352,0.09434704497195487,0.4552238805970149,0.5166666666666667,0.3990889934289129,0.5770398555406371,0.6360731919837351,0.8476444444444444,0.7516214122443208,0.5592067700577489,0.5758933454876937,3.0
0.004705882352941176,0.008458965038060734,0.13432835820895522,0.8333333333333334,0.11042997585200123,0.7687308840920882,0.8176009294220157,0.7227777777777777,0.5252685661937977,0.5859786438092472,0.06142479489516864,5.8
0.006013071895424837,0.01070449748160262,0.13432835820895522,0.7999999999999999,0.11115992741935488,0.7755671886242842,0.8033691548068544,0.7200000000000001,0.5322308888679422,0.6005762781631737,0.06337192342752962,6.5
0.015163398692810458,0.05754572474278241,0.1791044776119403,0.6666666666666666,0.14387982676224617,0.8017114210396168,0.7783909381353471,0.7075555555555556,0.4641548449429729,0.6499829295754186,0.09687329079307201,2.3
0.015424836601307189,0.05038232808909345,0.527363184079602,0.8333333333333334,0.4865422142572681,0.7385712314837105,0.8355116661825926,0.7555555555555555,0.5848351046281458,0.5736404193755372,0.4665451230628988,2.8
0.00411764705882353,0.021598715341999093,0.1880597014925373,0.7999999999999999,0.14948224611708485,0.6645393062093782,0.6831251815277374,0.8476444444444444,0.5124269488170421,0.5838630007627209,0.1429134001823154,6.0
0.004183006535947713,0.016338319453267754,0.3582089552238806,0.6666666666666666,0.3195358273596178,0.6607913912084696,0.6142898634911415,0.8488888888888888,0.7327457818833066,0.5797648881947723,0.31832269826800363,3.8
0.00718954248366013,0.0357646114374355,0.5223880597014925,0.7777777777777778,0.4934197530864199,0.557801345637479,0.8534224029431696,0.8503703703703702,0.7508993935966316,0.5595507613086518,0.698268003646308,2.3
0.00823529411764706,0.021072092323464596,0.23134328358208955,0.7083333333333334,0.19078505376344093,0.7739083722019361,0.7972698228289283,0.8111111111111111,0.5252685661937977,0.5970925798133149,0.1667092069279854,6.0
0.00196078431372549,0.003627253111917133,0.14925373134328357,0.8888888888888888,0.12141718488450823,0.7399377271525751,0.850033885177655,0.7466666666666667,0.49922432211644197,0.6047772975459751,0.05847766636280765,6.5
0.006535947712418301,0.012669989907623172,0.14925373134328357,0.7666666666666666,0.12074879795698928,0.7181317358671004,0.7690967179785071,0.7715555555555556,0.5644122914506551,0.6037191733556097,0.08813400182315405,6.0
0.008104575163398693,0.021072092323464596,0.3084577114427861,0.7222222222222222,0.27789936280366395,0.7565237049829867,0.7948494529964178,0.7762962962962964,0.6095900296917711,0.5747212435985908,0.2713582497721057,6.0
