id,Hardness
12035,5.90184
12036,5.0403957
12037,3.976882
12038,3.1955748
12039,5.537893
12040,5.8522053
12041,5.7497406
12042,5.247782
12043,5.8743105
12044,5.6943665
12045,2.4045753
12046,5.944591
12047,3.399369
12048,5.711273
12049,4.1641226
12050,3.5695314
12051,5.961911
12052,3.296049
12053,5.5946093
12054,5.486143
12055,5.4456325
12056,5.974407
12057,4.709809
12058,5.94027
12059,5.960142
12060,3.9802506
12061,4.1343307
12062,5.6599927
12063,5.994637
12064,2.956702
12065,3.8918798
12066,2.8134503
12067,5.316198
12068,6.0124946
12069,3.15366
12070,4.3455796
12071,3.247808
12072,4.292123
12073,6.031335
12074,5.6679173
12075,6.0444365
12076,5.639924
12077,5.7118692
12078,5.9015856
12079,5.563611
12080,5.2402716
12081,5.593344
12082,5.7177334
12083,2.7145357
12084,5.769055
12085,3.7820048
12086,5.3857884
12087,2.9023018
12088,2.8596883
12089,2.5001035
12090,5.686798
12091,2.798672
12092,5.899063
12093,3.070799
12094,2.3293476
12095,3.3095503
12096,3.791967
12097,3.4785383
12098,3.493439
12099,3.506309
12100,5.8874702
12101,3.181691
12102,5.4906793
12103,2.4600124
12104,4.5847187
12105,4.336232
12106,3.014835
12107,5.9116907
12108,2.759505
12109,3.8231506
12110,3.1462162
12111,5.224618
12112,2.3444505
12113,5.854372
12114,2.9577503
12115,5.05418
12116,5.8749394
12117,2.3433964
12118,5.9646993
12119,5.9166
12120,4.0954156
12121,6.031953
12122,6.0290604
12123,2.5549662
12124,4.043466
12125,5.5995083
12126,5.978215
12127,5.255716
12128,5.407771
12129,5.9883995
12130,2.0364454
12131,2.9436631
12132,5.7298093
12133,5.9014554
12134,4.5749235
12135,3.3318868
12136,5.8085194
12137,5.9391727
12138,4.974862
12139,3.472293
12140,5.8208666
12141,5.522928
12142,4.1250806
12143,4.4358273
12144,5.810789
12145,4.695249
12146,2.7453065
12147,5.4548473
12148,2.412914
12149,5.9277782
12150,3.971727
12151,3.6486273
12152,6.0111866
12153,5.958923
12154,2.7657104
12155,3.9628031
12156,5.8945465
12157,5.9585457
12158,3.2832446
12159,5.697545
12160,5.16478
12161,3.5346854
12162,5.7777777
12163,3.243351
12164,5.945812
12165,3.9330754
12166,6.0004396
12167,5.241741
12168,4.2513027
12169,5.0066376
12170,2.9309595
12171,6.012517
12172,4.4791765
12173,5.9616637
12174,5.9025793
12175,5.911545
12176,3.471377
12177,5.3668947
12178,5.9621487
12179,3.6893091
12180,5.974832
12181,4.7848134
12182,5.718608
12183,5.7614274
12184,2.8482451
12185,5.5791025
12186,3.2105327
12187,2.9006653
12188,5.9034553
12189,5.0427127
12190,3.4393144
12191,5.4336605
12192,2.5646791
12193,6.04216
12194,5.938043
12195,4.794317
12196,6.025626
12197,3.6680393
12198,5.8541765
12199,5.5889316
12200,3.2454112
12201,5.746648
12202,5.7299247
12203,5.0663424
12204,3.8862975
12205,5.923663
12206,5.9473333
12207,1.5131097
12208,5.759589
12209,3.9243689
12210,3.066256
12211,5.9077544
12212,5.776078
12213,4.5901623
12214,3.63227
12215,2.7691755
12216,5.233515
12217,4.776789
12218,5.995372
12219,5.763212
12220,3.1623268
12221,5.6239295
12222,2.9103658
12223,2.6716156
12224,6.0426755
12225,5.789963
12226,5.5673714
12227,5.4365387
12228,5.5990047
12229,5.6813745
12230,5.9521728
12231,3.2453065
12232,5.164417
12233,3.146029
12234,5.7365522
12235,4.080408
12236,5.8152256
12237,2.4467874
12238,5.5150833
12239,4.3645744
12240,2.8844483
12241,6.0673847
12242,5.1607323
12243,5.8819275
12244,4.931801
12245,5.434734
12246,4.508767
12247,6.014224
12248,5.1004143
12249,6.000739
12250,3.4143012
12251,5.518812
12252,3.7305722
12253,2.5821748
12254,1.7993798
12255,6.005394
12256,4.2613335
12257,5.509694
12258,2.2974415
12259,2.5183706
12260,4.307251
12261,5.760169
12262,2.3463693
12263,6.0087247
12264,2.5940866
12265,5.8704553
12266,4.2873526
12267,3.0792599
12268,4.5842094
12269,2.4500039
12270,6.003339
12271,5.999319
12272,5.948065
12273,5.777443
12274,5.151395
12275,2.9465232
12276,3.105092
12277,5.7397804
12278,3.9886045
12279,5.8230305
12280,5.7155514
12281,2.8210022
12282,4.016673
12283,5.0050564
12284,4.5103636
12285,5.926961
12286,5.8668766
12287,4.4197226
12288,5.8215694
12289,4.568246
12290,5.9927835
12291,3.1036048
12292,2.7423475
12293,3.1539817
12294,2.6018834
12295,6.017979
12296,5.721537
12297,3.9705393
12298,3.4568248
12299,2.4581861
12300,2.8684263
12301,3.0810769
12302,5.967951
12303,3.5566103
12304,2.5290146
12305,2.4978998
12306,2.7196712
12307,5.406596
12308,5.996232
12309,5.5936155
12310,5.920952
12311,3.3828146
12312,5.6211185
12313,5.876319
12314,5.560647
12315,5.6019106
12316,3.1333075
12317,4.140626
12318,3.2650685
12319,5.965028
12320,2.7057543
12321,6.016902
12322,4.116161
12323,2.387168
12324,3.3182912
12325,2.7574959
12326,5.868111
12327,5.331233
12328,2.3374743
12329,5.747062
12330,5.9209185
12331,5.3671894
12332,5.980401
12333,2.991869
12334,5.5934057
12335,5.0863123
12336,6.014941
12337,4.08597
12338,4.4721794
12339,6.0197
12340,3.3341174
12341,5.8773828
12342,5.7799716
12343,5.8971367
12344,5.941597
12345,5.9498615
12346,3.0127296
12347,5.3602095
12348,6.0404406
12349,5.2211475
12350,5.4795074
12351,5.392392
12352,5.649497
12353,5.6363964
12354,5.298073
12355,4.1397696
12356,5.428559
12357,4.3886456
12358,5.9690657
12359,4.618517
12360,3.3493247
12361,5.5280356
12362,5.775258
12363,5.697174
12364,2.293222
12365,5.4684696
12366,5.617689
12367,5.7383165
12368,5.663926
12369,2.7567437
12370,5.9953427
12371,4.8077273
12372,4.948515
12373,5.7950296
12374,4.7256126
12375,5.599017
12376,3.895309
12377,2.6683335
12378,5.1981153
12379,4.966017
12380,6.051462
12381,5.9973993
12382,5.8158636
12383,3.662106
12384,5.957681
12385,5.75558
12386,5.480645
12387,5.9010887
12388,2.9987378
12389,3.939237
12390,4.2484
12391,5.9683294
12392,5.81304
12393,4.9706116
12394,4.1131473
12395,5.114119
12396,5.8359747
12397,6.002185
12398,5.622363
12399,6.060248
12400,2.7635517
12401,4.027361
12402,5.325927
12403,4.9301023
12404,3.7268033
12405,5.2525425
12406,3.8523095
12407,5.4013596
12408,5.675091
12409,6.027212
12410,5.077153
12411,5.5283136
12412,3.4470634
12413,2.0265074
12414,5.7705517
12415,5.6223907
12416,3.378913
12417,5.588888
12418,5.769753
12419,5.855006
12420,6.108201
12421,3.8410187
12422,5.3569217
12423,4.8943386
12424,5.453082
12425,5.398468
12426,5.53996
12427,5.5310802
12428,5.384818
12429,5.801353
12430,3.3023772
12431,5.5778427
12432,5.860074
12433,3.4266639
12434,5.9505606
12435,3.6557975
12436,3.3478894
12437,5.6396265
12438,4.293342
12439,5.3182087
12440,5.8151426
12441,3.040759
12442,6.027851
12443,5.9058723
12444,4.546417
12445,3.0698447
12446,3.2807474
12447,2.923349
12448,2.8999414
12449,5.6354914
12450,5.739256
12451,2.926066
12452,5.6510425
12453,5.865795
12454,2.682643
12455,5.954942
12456,5.1869802
12457,3.3571982
12458,5.7029047
12459,3.7699718
12460,2.308417
12461,4.5114703
12462,5.9473047
12463,3.6386838
12464,5.6004086
12465,2.656348
12466,2.8828013
12467,5.4488297
12468,5.650378
12469,4.0664325
12470,5.8152
12471,2.021965
12472,2.615621
12473,2.75156
12474,3.5543804
12475,3.0556989
12476,3.0359287
12477,5.3669467
12478,2.0236988
12479,5.9129825
12480,3.7761722
12481,6.0048695
12482,5.7633123
12483,4.096283
12484,2.1979346
12485,5.9758387
12486,3.338181
12487,5.8288627
12488,2.780639
12489,5.9012423
12490,5.7907324
12491,5.2538905
12492,5.675478
12493,4.907691
12494,5.473647
12495,2.0247598
12496,5.080971
12497,3.7433748
12498,1.5247998
12499,2.753053
12500,4.8943253
12501,2.8258364
12502,3.851819
12503,2.770616
12504,5.8514714
12505,4.984132
12506,5.800816
12507,4.0577216
12508,4.5043964
12509,3.0499265
12510,5.9409237
12511,5.5792265
12512,2.8183455
12513,5.8832207
12514,5.831493
12515,5.069283
12516,5.877865
12517,5.9990845
12518,4.042446
12519,3.8905203
12520,5.8595195
12521,5.6351643
12522,5.673866
12523,4.4856977
12524,5.9621506
12525,3.2841082
12526,5.889771
12527,3.4560847
12528,5.578134
12529,3.1583788
12530,3.909882
12531,4.0665464
12532,5.5204115
12533,5.1956806
12534,5.9452734
12535,3.6824796
12536,5.7120895
12537,4.5293527
12538,3.639484
12539,3.8418255
12540,2.8593082
12541,5.2951703
12542,5.773124
12543,5.6174965
12544,5.8277392
12545,4.788191
12546,5.5509663
12547,2.2042358
12548,5.6825247
12549,4.509678
12550,2.764954
12551,5.748082
12552,5.936323
12553,5.877331
12554,5.849244
12555,5.4626484
12556,4.3203287
12557,2.467453
12558,6.088996
12559,5.9475803
12560,5.40532
12561,6.004174
12562,2.701882
12563,5.9712286
12564,3.7147913
12565,2.801767
12566,4.0498767
12567,4.1528797
12568,2.2414868
12569,2.4030638
12570,4.0452337
12571,4.4559717
12572,5.8513722
12573,3.693956
12574,5.882717
12575,5.452117
12576,4.002634
12577,5.728896
12578,5.900715
12579,5.967469
12580,5.481282
12581,6.0388107
12582,2.6223407
12583,5.6028104
12584,3.19102
12585,5.6138334
12586,5.594637
12587,4.903529
12588,3.3685398
12589,5.8106203
12590,6.0090837
12591,5.8053446
12592,5.9817367
12593,5.897079
12594,3.7028928
12595,5.811139
12596,5.990452
12597,4.667042
12598,5.72476
12599,5.3315964
12600,5.8747115
12601,5.991432
12602,5.957791
12603,3.7234662
12604,5.661509
12605,5.9560175
12606,5.6658554
12607,3.1283855
12608,2.811623
12609,4.603218
12610,5.709957
12611,2.6514087
12612,3.9903455
12613,5.647302
12614,2.9351244
12615,5.7260966
12616,1.5345942
12617,3.1242948
12618,6.00017
12619,5.380625
12620,3.0203028
12621,3.338895
12622,4.2648535
12623,5.907625
12624,6.002922
12625,5.607027
12626,4.27717
12627,3.0330207
12628,3.0879767
12629,2.4258986
12630,3.1319995
12631,4.2873597
12632,5.761838
12633,4.209488
12634,3.0314753
12635,5.94913
12636,3.4134064
12637,5.921794
12638,2.6298633
12639,5.923518
12640,5.280125
12641,5.672522
12642,6.008767
12643,5.7658606
12644,5.886175
12645,5.5002375
12646,4.0440526
12647,5.759901
12648,5.866935
12649,6.0018806
12650,4.326359
12651,5.8746905
12652,4.8876762
12653,5.843418
12654,5.8894873
12655,5.5078406
12656,5.6234202
12657,5.4600735
12658,3.4573689
12659,4.462525
12660,5.4488845
12661,5.176223
12662,3.65748
12663,5.515279
12664,4.9977984
12665,5.9198036
12666,5.9206877
12667,2.316998
12668,5.74942
12669,3.9338217
12670,3.4554157
12671,3.2424104
12672,5.968618
12673,5.9750013
12674,5.6509113
12675,5.569235
12676,2.6760287
12677,5.8897552
12678,2.5659153
12679,2.7012167
12680,3.796595
12681,3.176148
12682,2.52155
12683,5.0964556
12684,5.5359063
12685,5.793026
12686,5.118869
12687,4.472136
12688,2.5796485
12689,2.7366538
12690,5.0081186
12691,5.2532444
12692,5.5226316
12693,5.6632667
12694,3.9894466
12695,2.7996664
12696,5.207654
12697,4.8699656
12698,4.007533
12699,3.7514613
12700,5.9334717
12701,6.020797
12702,4.366025
12703,5.5351324
12704,5.8455467
12705,3.7296362
12706,5.2669144
12707,5.9148874
12708,5.735298
12709,4.3569317
12710,5.556642
12711,4.1736946
12712,5.5639725
12713,5.8710175
12714,5.8939214
12715,5.179693
12716,4.3838043
12717,3.8208027
12718,2.3074305
12719,2.6281326
12720,5.9464917
12721,4.9348373
12722,5.8862205
12723,3.8194077
12724,3.6168761
12725,3.0277247
12726,5.627823
12727,2.5609524
12728,5.8446417
12729,2.604215
12730,5.875009
12731,4.248556
12732,5.0601044
12733,5.6500587
12734,4.462096
12735,5.962864
12736,2.398569
12737,5.8880415
12738,2.413652
12739,5.9664288
12740,5.824438
12741,5.8993864
12742,2.278728
12743,4.0059996
12744,5.4209304
12745,5.9410515
12746,2.3509312
12747,6.0670633
12748,5.75868
12749,2.979045
12750,3.3300853
12751,5.358982
12752,5.700053
12753,5.9378915
12754,2.6616864
12755,5.958222
12756,5.9201326
12757,3.5471125
12758,5.1328444
12759,5.5536695
12760,5.5463324
12761,6.008116
12762,2.4935184
12763,3.4090786
12764,5.578965
12765,2.472818
12766,3.7125847
12767,3.1629071
12768,5.478734
12769,5.8028636
12770,5.0549164
12771,5.4581122
12772,6.0142593
12773,3.9474583
12774,5.74337
12775,6.030984
12776,5.549598
12777,5.7953095
12778,3.1588166
12779,4.8506994
12780,5.3189945
12781,1.9272927
12782,4.203971
12783,2.9744043
12784,5.2695003
12785,5.9544578
12786,3.5403357
12787,5.6172466
12788,5.758569
12789,4.530105
12790,5.833194
12791,2.7466447
12792,2.4553044
12793,2.7777433
12794,4.0504856
12795,6.045446
12796,3.2531323
12797,5.9053507
12798,3.6530385
12799,6.0269094
12800,3.2937884
12801,5.605607
12802,2.703318
12803,2.3116217
12804,5.92835
12805,5.0376816
12806,4.4777546
12807,4.156914
12808,3.538671
12809,4.7371597
12810,2.8101406
12811,5.96824
12812,2.1134448
12813,5.847065
12814,3.3901901
12815,2.6473527
12816,6.0419927
12817,5.8975663
12818,5.4483967
12819,5.8807335
12820,5.4880886
12821,5.936177
12822,3.6084318
12823,5.988179
12824,5.863018
12825,5.9374113
12826,5.4994164
12827,5.999633
12828,5.906032
12829,5.9764824
12830,2.390232
12831,5.680293
12832,5.922902
12833,3.3889449
12834,4.303257
12835,3.8968315
12836,2.663805
12837,4.473284
12838,5.9322033
12839,5.041473
12840,5.771159
12841,6.018256
12842,5.5774684
12843,2.7487178
12844,4.676134
12845,3.5534632
12846,3.6570244
12847,5.360217
12848,4.616561
12849,5.95271
12850,5.192522
12851,4.7418566
12852,4.351943
12853,3.5308237
12854,4.693027
12855,5.145422
12856,5.510908
12857,5.507322
12858,5.937293
12859,1.4080114
12860,5.4755087
12861,3.8105307
12862,3.0636196
12863,2.973477
12864,4.3709173
12865,2.8674223
12866,2.342301
12867,3.8773308
12868,2.4931536
12869,5.9612923
12870,3.9879198
12871,6.009597
12872,1.9712199
12873,2.3283403
12874,3.9628685
12875,5.460387
12876,5.061802
12877,2.7711926
12878,5.4562745
12879,5.522205
12880,2.2981997
12881,5.3338246
12882,5.3181314
12883,5.146675
12884,5.520195
12885,5.6013746
12886,6.0737534
12887,5.8159757
12888,5.162301
12889,3.8406377
12890,5.9295673
12891,5.585275
12892,5.411769
12893,5.9024553
12894,6.0059214
12895,3.5395837
12896,5.304932
12897,4.3744717
12898,2.950345
12899,5.4870796
12900,5.94911
12901,5.885684
12902,3.9676807
12903,3.9541178
12904,5.968689
12905,3.9988894
12906,2.1008325
12907,6.0150747
12908,2.714754
12909,5.6894407
12910,6.035734
12911,5.7884345
12912,3.6791954
12913,5.433673
12914,5.911778
12915,5.5084696
12916,5.738166
12917,4.125878
12918,3.5480552
12919,5.0284896
12920,4.3804936
12921,4.1393375
12922,5.454968
12923,5.8669443
12924,5.8193293
12925,2.602931
12926,3.8443828
12927,3.8213937
12928,5.9756804
12929,4.4487524
12930,5.880934
12931,5.5410604
12932,5.9214597
12933,2.9971886
12934,5.800596
12935,4.47711
12936,5.9122725
12937,2.5411923
12938,6.0430164
12939,5.8663807
12940,5.813836
12941,3.6671674
12942,3.2035897
12943,2.8842626
12944,5.973539
12945,2.7955143
12946,5.9439096
12947,2.3438509
12948,4.01575
12949,4.496835
12950,5.9584236
12951,5.9956617
12952,5.4787893
12953,3.7647524
12954,6.0820236
12955,5.819814
12956,2.712379
12957,3.972304
12958,4.1751194
12959,2.1233304
12960,3.0736449
12961,2.566333
12962,6.0524826
12963,4.457302
12964,2.7476978
12965,4.741032
12966,5.8061066
12967,5.923178
12968,6.045771
12969,2.3672762
12970,4.0280156
12971,3.448757
12972,3.6178157
12973,4.6221867
12974,2.6386821
12975,6.021218
12976,5.7438865
12977,5.417349
12978,2.674464
12979,3.548054
12980,4.122245
12981,5.659669
12982,5.605213
12983,5.491477
12984,4.9940786
12985,5.82829
12986,5.866967
12987,3.6220927
12988,5.443582
12989,5.955468
12990,3.8868484
12991,5.307371
12992,2.9236343
12993,2.6791303
12994,3.725538
12995,6.0211678
12996,3.0972192
12997,4.950931
12998,5.533883
12999,5.41413
13000,3.874661
13001,2.5468361
13002,2.6058476
13003,5.643114
13004,5.8957477
13005,3.827156
13006,4.972951
13007,5.883028
13008,1.505826
13009,4.032484
13010,6.034184
13011,3.9846337
13012,3.336407
13013,4.631136
13014,2.715601
13015,5.555428
13016,5.9676023
13017,2.7188334
13018,5.8031645
13019,5.9934635
13020,4.6502676
13021,5.879581
13022,5.9923053
13023,5.9327173
13024,5.7650943
13025,4.987461
13026,2.692514
13027,4.4509783
13028,5.8161097
13029,6.017339
13030,5.7785783
13031,3.6615024
13032,4.7289066
13033,6.0062113
13034,2.2185645
13035,5.1969767
13036,5.9747114
13037,3.5210242
13038,5.9720955
13039,2.343896
13040,4.111393
13041,5.0290704
13042,5.400342
13043,5.8441796
13044,6.047284
13045,5.8611846
13046,5.9948297
13047,2.2247987
13048,3.9701557
13049,4.087696
13050,5.75655
13051,5.9961915
13052,5.872408
13053,5.705655
13054,5.0733576
13055,2.6407611
13056,4.5111446
13057,3.3618336
13058,3.4513159
13059,2.9468873
13060,5.9987864
13061,5.825828
13062,5.8931656
13063,3.6158364
13064,5.979221
13065,5.980621
13066,3.3408444
13067,5.9877753
13068,5.919467
13069,3.17641
13070,5.605549
13071,5.264709
13072,2.6736722
13073,5.731403
13074,5.9464297
13075,5.5862865
13076,5.428485
13077,4.406763
13078,6.065263
13079,5.3670816
13080,3.072946
13081,6.0171494
13082,5.508441
13083,5.7513323
13084,5.358832
13085,5.815266
13086,5.8810644
13087,1.5187914
13088,5.906374
13089,5.9978228
13090,5.640578
13091,4.2589674
13092,5.8214245
13093,5.9854994
13094,5.5205336
13095,5.970539
13096,5.7812986
13097,6.018525
13098,5.177538
13099,5.746109
13100,5.4080553
13101,5.6332207
13102,5.9772882
13103,4.0267487
13104,5.755068
13105,6.008569
13106,6.027673
13107,2.3054204
13108,3.3918128
13109,3.8096876
13110,5.883319
13111,5.873667
13112,5.942278
13113,5.7310085
13114,5.8620367
13115,3.8822293
13116,5.9108934
13117,5.10635
13118,3.733784
13119,5.7937803
13120,2.8944352
13121,3.2530046
13122,4.403883
13123,5.8329844
13124,3.21178
13125,2.988081
13126,2.3149014
13127,6.0011897
13128,5.342202
13129,5.5643916
13130,5.8276854
13131,5.884759
13132,5.5765247
13133,5.024109
13134,3.0404432
13135,2.9324732
13136,5.138422
13137,4.451922
13138,5.8661222
13139,5.9512787
13140,4.807304
13141,5.3486423
13142,4.8184147
13143,5.514761
13144,5.972115
13145,5.712975
13146,5.946869
13147,2.7570977
13148,5.721566
13149,5.8127255
13150,1.5901735
13151,5.5103865
13152,3.9515429
13153,3.8217309
13154,2.6884532
13155,4.105097
13156,2.3041348
13157,5.639886
13158,4.2505054
13159,5.966645
13160,2.8084252
13161,5.526143
13162,3.9850326
13163,5.360687
13164,2.325265
13165,2.979281
13166,5.590285
13167,3.0139933
13168,5.7221375
13169,5.878543
13170,6.0172014
13171,5.9404206
13172,3.763604
13173,1.801147
13174,5.8684435
13175,5.89069
13176,4.147814
13177,5.268325
13178,5.4459906
13179,5.437032
13180,5.880194
13181,5.493944
13182,4.128641
13183,5.924267
13184,5.0650434
13185,5.883688
13186,5.2101364
13187,5.893387
13188,5.5209208
13189,3.2720196
13190,4.0827475
13191,5.3209615
13192,5.337949
13193,5.8067255
13194,3.3177135
13195,2.2368557
13196,3.518857
13197,6.0228825
13198,5.7401366
13199,5.966872
13200,3.3486109
13201,6.0120926
13202,5.526308
13203,4.1388445
13204,2.5952907
13205,2.7184074
13206,2.4420161
13207,3.1520147
13208,1.5049045
13209,5.871668
13210,5.797491
13211,5.917933
13212,4.7496576
13213,5.7163606
13214,3.1723948
13215,5.9369407
13216,5.556191
13217,2.3601265
13218,3.0213287
13219,6.032178
13220,4.267179
13221,5.388609
13222,2.7631302
13223,2.9331226
13224,5.9345837
13225,6.0191946
13226,5.8030825
13227,5.863328
13228,5.9176407
13229,6.0136557
13230,5.774783
13231,5.9410505
13232,4.3314342
13233,5.111573
13234,5.99549
13235,5.918539
13236,4.50206
13237,5.7137885
13238,4.030614
13239,5.2761354
13240,6.041438
13241,4.202172
13242,6.0025644
13243,5.531622
13244,5.50317
13245,5.749357
13246,4.2225547
13247,2.5912094
13248,4.5573163
13249,2.3470178
13250,5.6340613
13251,5.263953
13252,5.52005
13253,2.3457215
13254,2.8595428
13255,4.4454584
13256,3.202836
13257,3.2880383
13258,5.7445107
13259,3.583755
13260,4.7844486
13261,5.7485332
13262,5.879896
13263,3.2040944
13264,3.9256763
13265,6.0376306
13266,5.9987783
13267,5.678177
13268,6.050092
13269,2.8667474
13270,4.4614863
13271,5.683939
13272,2.6238382
13273,5.3978915
13274,2.8841524
13275,5.435897
13276,5.9392653
13277,6.0077734
13278,5.7133107
13279,4.7835903
13280,4.258685
13281,5.9711447
13282,5.708814
13283,2.6658974
13284,4.8394456
13285,4.845757
13286,3.2369394
13287,5.257555
13288,2.6445277
13289,5.262324
13290,5.933886
13291,2.9263926
13292,3.717017
13293,5.299594
13294,3.3999975
13295,3.3274393
13296,5.4592113
13297,2.323637
13298,5.8526134
13299,2.320816
13300,2.4867427
13301,5.698819
13302,6.094063
13303,5.910516
13304,4.7315416
13305,5.0605307
13306,2.939561
13307,4.664951
13308,5.0831347
13309,5.593049
13310,5.2007957
13311,5.023195
13312,5.3363123
13313,3.193229
13314,5.814432
13315,2.6433916
13316,5.749855
13317,6.0118923
13318,6.009019
13319,3.8017755
13320,2.7747064
13321,2.1921082
13322,2.1505527
13323,2.984649
13324,5.3371243
13325,2.698896
13326,4.4592977
13327,5.883958
13328,4.0518827
13329,5.9490137
13330,2.2703702
13331,5.9674215
13332,4.0780554
13333,5.3696756
13334,5.8570213
13335,5.4240437
13336,4.261313
13337,2.7188196
13338,5.0655937
13339,2.3933487
13340,5.6387568
13341,3.6886969
13342,5.9336214
13343,2.6435997
13344,4.1137958
13345,3.2045617
13346,5.7071295
13347,5.29933
13348,5.9443455
13349,5.647225
13350,4.241604
13351,5.985903
13352,6.012823
13353,5.097834
13354,5.8788815
13355,5.7567406
13356,2.6169736
13357,2.477087
13358,5.9085174
13359,4.661298
13360,5.169135
13361,3.3173409
13362,2.5089905
13363,4.9431276
13364,5.8733764
13365,5.550118
13366,4.0120444
13367,5.293968
13368,5.4924374
13369,5.3461094
13370,5.1628947
13371,5.969053
13372,5.2722044
13373,5.936309
13374,5.9685564
13375,5.4572067
13376,3.6670341
13377,5.032541
13378,5.968665
13379,4.8681555
13380,6.037093
13381,4.9447007
13382,5.3550916
13383,5.3455544
13384,5.7339554
13385,2.749787
13386,3.0229044
13387,5.9065695
13388,5.8501577
13389,3.9629736
13390,4.94438
13391,5.665305
13392,5.0563254
13393,5.005189
13394,5.5400567
13395,5.653599
13396,4.9673443
13397,2.7052865
13398,2.890904
13399,4.963375
13400,2.921451
13401,5.726084
13402,5.109771
13403,5.4940257
13404,5.8447695
13405,0.3027049
13406,5.57298
13407,2.6578517
13408,2.8739944
13409,6.0715084
13410,5.894223
13411,2.2900217
13412,5.0619082
13413,5.420909
13414,3.4569736
13415,5.5931563
13416,3.3534906
13417,5.0602694
13418,1.7351726
13419,5.8907413
13420,5.525125
13421,5.444557
13422,5.913204
13423,5.8889093
13424,4.2463984
13425,2.3221846
13426,4.3392534
13427,5.962648
13428,5.738165
13429,4.650344
13430,5.33567
13431,3.706138
13432,5.5407457
13433,3.443888
13434,4.253914
13435,5.809274
13436,5.1637697
13437,2.8217487
13438,5.05968
13439,2.6650674
13440,3.5967898
13441,5.92986
13442,3.9633422
13443,5.956561
13444,5.8699207
13445,3.9538991
13446,2.68349
13447,4.735692
13448,6.0082507
13449,5.9646883
13450,1.8414625
13451,3.1866903
13452,3.9743798
13453,6.087674
13454,5.3310103
13455,5.9236155
13456,5.8854537
13457,3.574232
13458,5.9169188
13459,6.0809064
13460,4.5712514
13461,5.9349427
13462,5.6502953
13463,5.4195795
13464,5.810288
13465,3.1328301
13466,5.3284597
13467,5.7927103
13468,4.363701
13469,2.881575
13470,3.275178
13471,4.125958
13472,2.3776972
13473,5.1900997
13474,5.970091
13475,4.7508364
13476,2.9016864
13477,3.5910378
13478,2.6826887
13479,5.358182
13480,2.6952496
13481,5.9799995
13482,5.10953
13483,4.3119183
13484,5.8793855
13485,5.6255407
13486,6.0308022
13487,4.885666
13488,5.337966
13489,3.1246204
13490,3.1672146
13491,3.7799141
13492,3.9949222
13493,2.529312
13494,5.1018386
13495,3.5613573
13496,2.5938568
13497,4.49988
13498,5.8247547
13499,5.3752737
13500,5.003257
13501,5.2340593
13502,5.79819
13503,5.8625236
13504,5.9793854
13505,5.083954
13506,5.9079247
13507,5.9295845
13508,5.5835857
13509,5.975628
13510,5.8845406
13511,5.3953094
13512,5.8483486
13513,2.8624375
13514,5.377926
13515,2.7463152
13516,5.889453
13517,4.9866486
13518,5.9054565
13519,5.39843
13520,5.326847
13521,5.6405945
13522,2.4278173
13523,3.3862972
13524,6.0290766
13525,5.8341055
13526,4.5493183
13527,5.414653
13528,5.957251
13529,5.8574095
13530,5.3234534
13531,5.9761324
13532,2.7189682
13533,4.10682
13534,1.5099111
13535,5.564336
13536,3.608572
13537,5.88076
13538,4.0323806
13539,5.0434675
13540,5.61565
13541,5.877385
13542,6.035206
13543,5.8882384
13544,4.8654013
13545,5.9776354
13546,4.6916075
13547,4.772684
13548,3.7122989
13549,3.4695244
13550,3.4179425
13551,5.906313
13552,5.8998275
13553,4.8507776
13554,5.9032955
13555,2.9223108
13556,5.9186707
13557,6.0049434
13558,5.585571
13559,5.9472914
13560,4.787141
13561,6.001541
13562,5.9247856
13563,5.7124085
13564,5.195081
13565,1.5314268
13566,4.401186
13567,5.539233
13568,3.9771013
13569,5.5873632
13570,5.8573933
13571,2.9705076
13572,5.5210667
13573,5.077079
13574,5.5834446
13575,5.5109468
13576,2.670398
13577,5.9012775
13578,1.1602123
13579,6.0690536
13580,5.796858
13581,2.0357676
13582,2.9379706
13583,5.670584
13584,3.9086456
13585,5.9741526
13586,5.9610353
13587,2.881282
13588,3.9696999
13589,5.5723476
13590,5.791327
13591,4.472143
13592,4.153759
13593,3.865326
13594,5.8402605
13595,5.6945972
13596,5.8147693
13597,5.8938446
13598,5.877049
13599,5.8133373
13600,5.543118
13601,5.761673
13602,5.8384647
13603,2.463832
13604,5.612137
13605,5.840762
13606,2.9917443
13607,5.8212233
13608,3.9799995
13609,4.6297216
13610,5.6492662
13611,4.145627
13612,5.8102565
13613,5.983368
13614,5.8649197
13615,5.819008
13616,5.6406627
13617,5.5626063
13618,4.2797694
13619,5.88677
13620,5.567027
13621,3.8626728
13622,4.812995
13623,3.832499
13624,5.7472277
13625,2.7088408
13626,4.6261263
13627,5.9802513
13628,3.8269296
13629,4.005636
13630,2.5549576
13631,4.1850996
13632,3.1981559
13633,5.679836
13634,2.510992
13635,3.4375167
13636,3.0604157
13637,5.8022146
13638,5.976203
13639,5.6625624
13640,4.2338433
13641,5.2274494
13642,5.835828
13643,5.418173
13644,4.160423
13645,5.9290524
13646,6.0174255
13647,5.680436
13648,5.078531
13649,3.0151417
13650,4.0079083
13651,5.943695
13652,5.548062
13653,5.904778
13654,5.275017
13655,4.481187
13656,5.8060017
13657,5.766174
13658,5.7680774
13659,4.3510365
13660,5.3695593
13661,5.723569
13662,4.890526
